127.0.0.1 - - [10/Dec/2018:10:56:26 +0800] "GET /img HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:56:26 +0800] "GET /img/ HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:56:32 +0800] "GET /img/aaa.png HTTP/1.1" 200 64318 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:57:00 +0800] "GET /index.html HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:57:29 +0800] "GET /index.html HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:57:43 +0800] "GET /static/img/aaa.png HTTP/1.1" 200 64318 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:10:58:12 +0800] "GET /html/index.html HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:01:49 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:01:49 +0800] "GET /favicon.ico HTTP/1.1" 404 57 "http://localhost:12345/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:33 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:33 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:34 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:47 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:47 +0800] "GET /favicon.ico HTTP/1.1" 404 57 "http://localhost:12345/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:48 +0800] "GET / HTTP/1.0" 403 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:02:48 +0800] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:03:04 +0800] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:03:05 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:05:16 +0800] "GET / HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:05:21 +0800] "GET / HTTP/1.1" 403 555 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
127.0.0.1 - - [10/Dec/2018:11:05:21 +0800] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:1996/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.26 Safari/537.36 Core/1.63.6788.400 QQBrowser/10.3.2776.400"
